name,price,gtin,url
Doğadan Gizli Bahçe Bardak Poşet Çay 25'li,"49,90 ₺",8699580003215,https://www.gurmar.com.tr/do%C4%9Fadan-gizli-bahce-bardak-po%C5%9Fet-cay-25li
"Fruko Gazoz 1,5 Lt","27,50 ₺",8690574840212,https://www.gurmar.com.tr/fruko-gazoz-1-5-lt-
"Fruko Gazoz 2,5 Lt","38,00 ₺",8690574110988,https://www.gurmar.com.tr/fruko-gazoz-2-5-lt
Fruko Gazoz 1 Lt,"24,00 ₺",8690574000494,https://www.gurmar.com.tr/fruko-gazoz-1-lt
Fanta Portakal 1 Lt,"25,00 ₺",5449000003034,https://www.gurmar.com.tr/fanta-portakal-1-lt
"Erikli Su 1,5 Litre 6'lı","61,95 ₺",8690793610115,https://www.gurmar.com.tr/erikli-su-1-5-litre-6l%C4%B1
"Fuse Tea Karpuz Aromalı İçecek 1,5 Lt","25,50 ₺",5449000216359,https://www.gurmar.com.tr/fuse-tea-karpuz-aromal%C4%B1-icecek-1-5-lt
Eker Tombul Ayran 6'lı,"44,95 ₺",8691316529327,https://www.gurmar.com.tr/eker-tombul-ayran-6l%C4%B1
"Eker Şişe Ayran 1,5 Lt","36,95 ₺",8691316520416,https://www.gurmar.com.tr/eker-%C5%9Fi%C5%9Fe-ayran-1-5-lt
"Fuse Tea Limon Aromalı İçecek 1,5 Lt","25,50 ₺",5449000193223,https://www.gurmar.com.tr/fuse-tea-limon-aromal%C4%B1-icecek-1-5-lt
Fanta Portakal 250 Ml,"19,50 ₺",5449000000712,https://www.gurmar.com.tr/fanta-portakal-250-ml
Eker Probiyotik Ayran 195 Ml,"7,95 ₺",8691316522717,https://www.gurmar.com.tr/eker-probiyotik-ayran-195-ml
Eker Ayran 1 Lt,"28,95 ₺",8691316520119,https://www.gurmar.com.tr/eker-ayran-1-lt
Ege Güllaç 300 Gr,"45,90 ₺",8690650080693,https://www.gurmar.com.tr/ege-gullac-300-gr
Dimes Vişne Nektarı Meyve Suyu 1L,"40,00 ₺",Belirtilmemis,https://www.gurmar.com.tr/dimes-vi%C5%9Fne-nektar%C4%B1-meyve-suyu-1l
Doğadan Adaçayı 20'li,"35,92 ₺",8699580000047,https://www.gurmar.com.tr/do%C4%9Fadan-adacay%C4%B1-20li
Fuse Tea Limon Aromalı İçecek 6*330 Ml,"109,95 ₺",5449000054876,https://www.gurmar.com.tr/fuse-tea-limon-aromal%C4%B1-icecek-6-330-ml
Coca Cola 1 Lt,"25,00 ₺",5449000054227,https://www.gurmar.com.tr/coca-cola-1-lt
"Coca Cola 1,5 Lt","31,50 ₺",5449000000439,https://www.gurmar.com.tr/coca-cola-1-5-lt
Coca Cola 450 Ml,"20,00 ₺",90370076,https://www.gurmar.com.tr/coca-cola-450-ml
Coca Cola 250 Ml,"19,50 ₺",5449000008046,https://www.gurmar.com.tr/coca-cola-250-ml
Çaykur Filiz Dökme Çay 500 Gr,"88,90 ₺",8690105003703,https://www.gurmar.com.tr/caykur-filiz-dokme-cay-500-gr
Çaykur Filiz Dökme Çay 200 Gr,"39,90 ₺",8690105000863,https://www.gurmar.com.tr/caykur-filiz-dokme-cay-200-gr
Çaykur Kamelya Çay 500 Gr,"79,90 ₺",8690105000184,https://www.gurmar.com.tr/caykur-kamelya-cay-500-gr
Çaykur Kamelya Dökme Çay 1000 Gr,"149,90 ₺",8690105000177,https://www.gurmar.com.tr/caykur-kamelya-dokme-cay-1000-gr
Çaykur Burcum Yeşil Çay 100 Gr,"46,90 ₺",8690105000900,https://www.gurmar.com.tr/caykur-burcum-ye%C5%9Fil-cay-100-gr
Çaykur Altınbaş Dökme Çay 500 Gr,"94,90 ₺",8690105000382,https://www.gurmar.com.tr/caykur-alt%C4%B1nba%C5%9F-dokme-cay-500-gr
Çaykur Çay Çiçeği 500 Gr,"85,95 ₺",8690105000061,https://www.gurmar.com.tr/caykur-cay-cice%C4%9Fi-500-gr
Çaykur Altınbaş Klasik Demlik Poşet 40'lı 200 Gr,"59,90 ₺",8690105002973,https://www.gurmar.com.tr/caykur-alt%C4%B1nba%C5%9F-klasik-demlik-po%C5%9Fet-40l%C4%B1-200-gr
Cappy Ekşi Elmalı Meyve Suyu 1 Lt,"32,00 ₺",5449000293237,https://www.gurmar.com.tr/cappy-ek%C5%9Fi-elmal%C4%B1-meyve-suyu-1-lt
Çaykur 42 Nolu Tirebolu Dökme Çay 500 Gr,"94,90 ₺",8690105001105,https://www.gurmar.com.tr/caykur-42-nolu-tirebolu-dokme-cay-500-gr
Eker Tombul Ayran 293 Ml,"11,95 ₺",8691316521512,https://www.gurmar.com.tr/eker-tombul-ayran-293-ml
Cappy Atom Ballı Karışık Meyve Nektarı 1 Lt,"32,00 ₺",5449000070944,https://www.gurmar.com.tr/cappy-atom-ball%C4%B1-kar%C4%B1%C5%9F%C4%B1k-meyve-nektar%C4%B1-1-lt
Cappy Atom Ballı Karışık Meyve Nektarı 200 Ml,"7,00 ₺",40822600,https://www.gurmar.com.tr/cappy-atom-ball%C4%B1-kar%C4%B1%C5%9F%C4%B1k-meyve-nektar%C4%B1-200-ml
Ancora Vişne Suyu 1000 Ml,"44,95 ₺",8699197731952,https://www.gurmar.com.tr/ancora-vi%C5%9Fne-suyu-1000-ml-
Ancora Karadut Suyu 1000 Ml,"44,95 ₺",8699197731877,https://www.gurmar.com.tr/ancora-karadut-suyu-1000-ml
"Coca Cola 2,5 Lt","45,00 ₺",5449000264718,https://www.gurmar.com.tr/coca-cola-2-5-lt
Ancora Böğürtlen Suyu 1000 Ml,"44,95 ₺",8699197731976,https://www.gurmar.com.tr/ancora-bo%C4%9Furtlen-suyu-1000-ml
Cappy Bahçe %100 Elma&Şeftali Suyu 1 Lt,"34,50 ₺",5449000159212,https://www.gurmar.com.tr/cappy-bahce--100-elma-%C5%9Feftali-suyu-1-lt
Cappy Bahçe %100 Karışık Meyve Suyu 1 Lt,"34,50 ₺",5449000159236,https://www.gurmar.com.tr/cappy-bahce--100-kar%C4%B1%C5%9F%C4%B1k-meyve-suyu-1-lt
Cappy Ananas Aromalı Meyve Suyu 1 Lt,"32,00 ₺",5449000103697,https://www.gurmar.com.tr/cappy-ananas-aromal%C4%B1-meyve-suyu-1-lt
"Fanta Portakal 1,5 Lt","31,50 ₺",5449000052926,https://www.gurmar.com.tr/fanta-portakal-1-5-lt
"Fanta Portakal 2,5 Lt","45,00 ₺",5449000016669,https://www.gurmar.com.tr/fanta-portakal-2-5-lt
